,log2FoldChange,padj,baseMean,name
ENSG00000183044,-0.268552725,0.607266986,100.8537694,
ENSG00000095383,-0.268654131,0.600838766,66.61737056,
ENSG00000166710,-0.268695996,0.654305555,290753.5599,
ENSG00000101126,-0.268782902,0.542820582,3091.442643,
ENSG00000272792,-0.269091784,0.768569896,15.53697328,
ENSG00000185262,-0.269332784,0.49982389,3982.846143,
ENSG00000202343,-0.26938003,0.848024544,2.427336523,
ENSG00000272970,-0.269477283,0.882913786,1.652086862,
ENSG00000081923,-0.269605217,0.788341063,13.07609833,
ENSG00000150990,-0.269940385,0.456414267,1309.164694,
ENSG00000233527,-0.270041357,0.683625833,49.71510284,
ENSG00000170234,-0.270302362,0.374890115,577.5463244,
ENSG00000115239,-0.270432706,0.532558745,44.99856061,
ENSG00000151388,-0.270901973,0.901405612,0.550891389,
ENSG00000240392,-0.271012061,0.889109397,2.10284499,
ENSG00000236148,-0.271038605,0.902562258,0.587606856,
ENSG00000225518,-0.271088768,0.822849706,4.209993817,
ENSG00000177106,-0.271236746,0.557833966,143.5423023,
ENSG00000200066,-0.271396379,NA,0.317131856,
ENSG00000262020,-0.271396379,NA,0.317131856,
ENSG00000226381,-0.271468109,0.456149562,62.37990694,
ENSG00000033178,-0.271602783,0.408529174,2722.121804,
ENSG00000182782,-0.272099604,0.894123038,1.355186152,
ENSG00000146205,-0.272275403,0.833015147,6.435221148,
ENSG00000137338,-0.272429928,0.464814751,144.7421118,
ENSG00000236086,-0.272433397,0.858082131,3.238388136,
ENSG00000151006,-0.27268598,0.653413443,26.84142831,
ENSG00000124160,-0.27316518,0.389261589,1581.033463,
ENSG00000241599,-0.273171304,0.900106075,0.534725707,
ENSG00000232083,-0.273366702,0.901009262,0.508260943,
ENSG00000139842,-0.273384169,0.354187135,1772.630487,
ENSG00000237280,-0.273471627,0.90026609,0.620355572,
ENSG00000269131,-0.273721613,0.665661035,126.0593496,
ENSG00000112335,-0.27396241,0.551124397,4113.6241,
ENSG00000261455,-0.274431481,0.674536143,31.23250702,
ENSG00000127080,-0.274442244,0.435637617,146.0688148,
ENSG00000270804,-0.274746805,0.675954088,37.52574861,
ENSG00000026508,-0.275003065,0.664964946,15629.89777,
ENSG00000212157,-0.275062293,NA,0.368591233,
ENSG00000224315,-0.275287937,NA,0.235172856,
ENSG00000250290,-0.275287937,NA,0.235172856,
ENSG00000128609,-0.275355538,0.424874703,1851.18599,
ENSG00000163659,-0.27548055,0.542203737,2274.358402,
ENSG00000138744,-0.275515762,0.412589012,471.3405545,
ENSG00000127362,-0.275601238,0.889657275,1.324617103,
ENSG00000234624,-0.275676596,NA,0.314518769,
ENSG00000251598,-0.275676596,NA,0.314518769,
ENSG00000142235,-0.275827999,0.711728728,27.74225061,
ENSG00000267475,-0.275949516,0.763440466,17.12497616,
ENSG00000137802,-0.276347375,0.433453092,404.6956689,
ENSG00000186001,-0.276444011,0.466576896,925.3324219,
ENSG00000270605,-0.276459,NA,156.8663596,
ENSG00000135837,-0.276549254,0.42819436,3734.480219,
ENSG00000269176,-0.276925709,0.717381946,9.626449424,
ENSG00000230709,-0.277066864,0.634597464,239.950176,
ENSG00000228217,-0.277079484,0.550055648,62.9646468,
ENSG00000112425,-0.277107043,0.553760151,121.7827862,
ENSG00000079263,-0.277139774,0.346866721,3636.216362,
ENSG00000269244,-0.277678173,NA,0.3187522,
ENSG00000269700,-0.277684313,NA,0.380375161,
ENSG00000162490,-0.277714985,0.873859823,1.379131476,
ENSG00000120875,-0.277779559,0.69295661,637.9361815,
ENSG00000255389,-0.277867276,0.693108951,13.00958075,
ENSG00000103319,-0.277948914,0.253646818,1028.375484,
ENSG00000270361,-0.27796584,0.841994542,3.363250782,
ENSG00000234127,-0.27798629,0.470534848,3548.37755,
ENSG00000156858,-0.278270502,0.360310104,1294.646449,
ENSG00000163605,-0.278473776,0.395743144,2818.796217,
ENSG00000164654,-0.278581452,0.341569783,1491.966438,
ENSG00000070770,-0.278818424,0.465731162,2170.655738,
ENSG00000108509,-0.279031085,0.427760374,952.3270333,
ENSG00000141905,-0.27931625,0.651310315,99.22634912,
ENSG00000268070,-0.279391427,0.88716197,1.585109006,
ENSG00000154589,-0.279563232,0.747214941,946.7360271,
ENSG00000077264,-0.279715738,0.856544798,1.94486687,
ENSG00000208317,-0.279775127,0.804032534,14.95343763,
ENSG00000254862,-0.279963247,NA,0.323993314,
ENSG00000185591,-0.28041562,0.460867467,4375.680528,
ENSG00000265393,-0.280927909,0.896608637,0.595007189,
ENSG00000117115,-0.280945518,0.818652636,3.863641377,
ENSG00000244641,-0.281386328,0.898224051,0.744753771,
ENSG00000158987,-0.28145997,0.379702706,313.5239467,
ENSG00000130165,-0.281487945,0.402800362,1508.763565,
ENSG00000240429,-0.281496383,0.627841734,64.20437786,
ENSG00000116266,-0.281756523,0.375847051,1051.397735,
ENSG00000255145,-0.281967445,0.846977275,2.76120583,
ENSG00000185022,-0.282335981,0.477983173,136.9953969,
ENSG00000163444,-0.282352373,0.461653474,3041.218445,
ENSG00000271327,-0.282382063,0.831725445,2.98912731,
ENSG00000077254,-0.282456636,0.302586164,1554.88702,
ENSG00000260879,-0.282579219,0.858291891,4.513330085,
ENSG00000231861,-0.282712202,0.889441949,1.300750287,
ENSG00000101166,-0.282746443,0.550515346,3836.414592,
ENSG00000130714,-0.283180821,0.273884156,490.7396305,
ENSG00000022567,-0.283242473,0.437482028,263.5679125,
ENSG00000187391,-0.283256855,0.823345369,3.807681631,
ENSG00000152926,-0.28332239,0.575713579,309.812061,
ENSG00000205505,-0.283446963,0.544906448,47.29605971,
ENSG00000263179,-0.2838025,0.814591774,3.529718375,
ENSG00000196597,-0.283869271,0.524324336,96.20236109,
ENSG00000179859,-0.28390149,0.548587995,48.82877649,
ENSG00000234026,-0.2840922,0.89369822,0.728574341,
ENSG00000149657,-0.284759161,0.533741813,650.6392038,
ENSG00000166444,-0.284889079,0.768141965,31.4589628,
ENSG00000119673,-0.284945943,0.482528174,283.1218746,
ENSG00000243014,-0.284965422,0.832007418,2.719703666,
ENSG00000189410,-0.285010992,0.882131751,1.348065096,
ENSG00000021300,-0.285013485,0.630387659,46.67398003,
ENSG00000164050,-0.285105404,0.687661208,11.04458111,
ENSG00000152348,-0.285241026,0.44209457,168.5937763,
ENSG00000178460,-0.285356604,0.762158562,13.03597105,
ENSG00000153832,-0.285404323,0.666857158,21.43945862,
ENSG00000057757,-0.285433896,0.495633446,1091.844236,
ENSG00000176723,-0.285437399,0.849850556,2.844698262,
ENSG00000227544,-0.285688055,0.888824519,0.651532068,
ENSG00000269091,-0.285772249,0.866820634,1.429054923,
ENSG00000120784,-0.28629833,0.471046759,212.8536933,
ENSG00000100600,-0.286446385,0.701127852,246.3613277,
ENSG00000170791,-0.28645619,0.527484276,1257.887494,
ENSG00000230149,-0.286999816,0.74887201,25.33299875,
ENSG00000053254,-0.287083234,0.611085827,3530.810557,
ENSG00000170464,-0.287341537,0.430844704,247.5899998,
ENSG00000262096,-0.287813798,NA,0.415660253,
ENSG00000012660,-0.287890377,0.486603374,3983.65008,
ENSG00000075884,-0.288111705,0.419270991,2069.697738,
ENSG00000224747,-0.288289529,0.870747271,2.431456533,
ENSG00000173535,-0.288476842,NA,0.291571994,
ENSG00000226987,-0.288732112,0.882288415,1.423149324,
ENSG00000237447,-0.288922561,0.885482079,0.809309688,
ENSG00000126368,-0.288994888,0.598636058,143.0398566,
ENSG00000177807,-0.289091179,0.845403891,5.933793164,
ENSG00000266978,-0.289425986,NA,0.408798796,
ENSG00000227921,-0.289694376,NA,0.42226963,
ENSG00000204574,-0.289968297,0.515895384,2808.876194,
ENSG00000221157,-0.290018037,NA,0.232326374,
ENSG00000252112,-0.290018037,NA,0.232326374,
ENSG00000259410,-0.290018037,NA,0.232326374,
ENSG00000266045,-0.290018037,NA,0.232326374,
ENSG00000106603,-0.290024597,0.507193055,1364.560873,
ENSG00000211714,-0.29043732,0.882729838,1.094599824,
ENSG00000273000,-0.290490166,0.867155398,2.212991005,
ENSG00000039650,-0.290991443,0.422124161,814.3178106,
ENSG00000173681,-0.290998758,0.402151243,215.7556747,
ENSG00000270177,-0.291028282,0.790549972,4.699076159,
ENSG00000218574,-0.291094842,0.892738987,0.471535984,
ENSG00000264931,-0.291233707,0.867294558,2.009700626,
ENSG00000250979,-0.291282506,NA,0.404780188,
ENSG00000257596,-0.291318086,0.752147719,15.68661504,
ENSG00000147443,-0.291408926,0.694662903,235.6104977,
ENSG00000165632,-0.29143873,0.556499733,586.7780699,
ENSG00000237436,-0.291732002,0.823020121,3.059914694,
ENSG00000227850,-0.291814401,NA,0.305656653,
ENSG00000255275,-0.291814401,NA,0.305656653,
ENSG00000223284,-0.291961389,0.879194317,1.398571075,
ENSG00000200120,-0.291973615,0.891496919,0.865081988,
ENSG00000261581,-0.292146317,0.779352213,20.16197403,
ENSG00000187811,-0.29219194,0.888936231,0.721221847,
ENSG00000138814,-0.292293303,0.5860821,1673.754441,
ENSG00000150787,-0.2927276,0.623829905,412.4593316,
ENSG00000213060,-0.293216625,0.894123038,0.579146302,
ENSG00000240087,-0.293447084,0.536970535,3282.731716,
ENSG00000186212,-0.294138389,0.892136712,0.469221338,
ENSG00000180182,-0.294150079,0.556822306,1672.444263,
ENSG00000229688,-0.294288366,NA,0.331164877,
ENSG00000265681,-0.294402122,0.716256599,1069.202356,
ENSG00000090530,-0.294515237,NA,0.133797976,
ENSG00000112246,-0.294515237,NA,0.133797976,
ENSG00000182048,-0.294515237,NA,0.133797976,
ENSG00000185837,-0.294515237,NA,0.133797976,
ENSG00000199121,-0.294515237,NA,0.133797976,
ENSG00000207117,-0.294515237,NA,0.133797976,
ENSG00000213391,-0.294515237,NA,0.133797976,
ENSG00000220377,-0.294515237,NA,0.133797976,
ENSG00000222317,-0.294515237,NA,0.133797976,
ENSG00000222640,-0.294515237,NA,0.133797976,
ENSG00000224895,-0.294515237,NA,0.133797976,
ENSG00000227573,-0.294515237,NA,0.133797976,
ENSG00000228615,-0.294515237,NA,0.133797976,
ENSG00000232872,-0.294515237,NA,0.133797976,
ENSG00000240083,-0.294515237,NA,0.133797976,
ENSG00000241418,-0.294515237,NA,0.133797976,
ENSG00000250405,-0.294515237,NA,0.133797976,
ENSG00000250496,-0.294515237,NA,0.133797976,
ENSG00000253283,-0.294515237,NA,0.133797976,
ENSG00000255946,-0.294515237,NA,0.133797976,
ENSG00000256596,-0.294515237,NA,0.133797976,
ENSG00000258802,-0.294515237,NA,0.133797976,
ENSG00000260524,-0.294515237,NA,0.133797976,
ENSG00000260592,-0.294515237,NA,0.133797976,
ENSG00000265653,-0.294515237,NA,0.133797976,
ENSG00000266063,-0.294515237,NA,0.133797976,
ENSG00000266239,-0.294515237,NA,0.133797976,
ENSG00000269372,-0.294515237,NA,0.133797976,
ENSG00000163352,-0.29454125,0.893604058,0.449050172,
ENSG00000258732,-0.294719122,0.876644176,1.037284213,
ENSG00000184530,-0.294799394,0.879255486,0.990030202,
ENSG00000246339,-0.294852619,0.79969662,10.24759935,
ENSG00000142556,-0.294903852,0.411131246,690.4920541,
ENSG00000213963,-0.295487085,0.616566384,18.96992975,
ENSG00000256116,-0.295681013,0.831287388,4.491066773,
ENSG00000142327,-0.295703749,0.449016462,2984.272473,
ENSG00000226220,-0.295825815,0.826598957,3.009968901,
ENSG00000239830,-0.295845434,0.839644485,2.667567728,
ENSG00000200953,-0.296009766,NA,0.247920377,
ENSG00000248015,-0.296207154,0.884958249,0.641414071,
ENSG00000238528,-0.296242139,0.720480984,14.0948172,
ENSG00000240305,-0.296262295,0.878308561,0.774432026,
ENSG00000077809,-0.296267924,0.376890058,7278.16613,
ENSG00000101188,-0.296891397,0.89244458,0.481888494,
ENSG00000173530,-0.297282308,0.510317541,120.9884929,
ENSG00000215002,-0.297357773,0.856641891,1.223664787,
ENSG00000228444,-0.297610198,0.887172894,1.400382809,
ENSG00000041802,-0.297642197,0.305418824,1453.029091,
ENSG00000255052,-0.297746034,0.835990194,5.008435106,
ENSG00000214353,-0.297905314,0.70182067,11.3620298,
ENSG00000136045,-0.297911905,0.337976391,1964.570211,
ENSG00000228453,-0.298130275,NA,0.254286244,
ENSG00000235478,-0.29876683,0.887595437,0.569291637,
ENSG00000108219,-0.298789173,0.5661838,1312.585793,
ENSG00000112303,-0.298872901,0.723820413,215.0948981,
ENSG00000226938,-0.299033588,NA,0.222689307,
ENSG00000126464,-0.299046628,0.636834333,767.6913729,
ENSG00000182810,-0.299215833,0.418044481,437.7064654,
ENSG00000253598,-0.299709234,0.770750927,6.394698259,
ENSG00000260186,-0.29976625,0.87779972,0.809384709,
ENSG00000187514,-0.299872785,0.311853939,53941.37563,
ENSG00000263051,-0.300820664,NA,0.221139835,
ENSG00000270296,-0.300957088,NA,0.307657311,
ENSG00000228376,-0.30124727,NA,0.21166529,
ENSG00000163376,-0.30133796,0.435823115,3004.248881,
ENSG00000136275,-0.301870527,NA,0.28590892,
ENSG00000222482,-0.302071795,NA,0.420791031,
ENSG00000234982,-0.302074981,0.885179856,0.675720985,
ENSG00000149557,-0.302246223,0.785166607,5.848918162,
ENSG00000178642,-0.302364543,NA,0.318681328,
ENSG00000263214,-0.302370072,0.807002341,5.82314067,
ENSG00000240003,-0.302592471,0.869241476,1.571171566,
ENSG00000179256,-0.302894505,0.807686584,3.441711558,
ENSG00000260828,-0.302993818,0.876660141,1.280518797,
ENSG00000237291,-0.303166626,0.867136809,1.075062463,
ENSG00000213033,-0.303167874,0.84692512,2.50993019,
ENSG00000186652,-0.303173434,0.854030382,2.91705399,
ENSG00000186625,-0.303540831,0.267334397,392.9594971,
ENSG00000185774,-0.304047437,0.694404927,11.2349059,
ENSG00000224781,-0.304103647,0.848024544,2.013628823,
ENSG00000228501,-0.304249129,0.784432642,6.553984086,
ENSG00000189157,-0.304350147,0.862484428,2.60933422,
ENSG00000024862,-0.304496477,0.332692887,634.2489915,
ENSG00000101421,-0.304624364,0.547191948,2888.268473,
ENSG00000099203,-0.304851327,0.556355363,109.3423312,
ENSG00000101638,-0.304948841,0.828160594,3.020094182,
ENSG00000180172,-0.305277421,0.843822548,2.356711619,
ENSG00000214063,-0.30566009,0.522542979,89.14447448,
ENSG00000107938,-0.305695095,0.261243015,1439.828901,
ENSG00000214331,-0.305751248,0.485295258,300.2031442,
ENSG00000250656,-0.30581629,0.784122027,7.608664554,
ENSG00000137200,-0.30601476,0.244350152,2765.423281,
ENSG00000115758,-0.306249915,0.167813691,8904.963068,
ENSG00000233237,-0.306299478,0.878308561,1.455961836,
ENSG00000117090,-0.306751329,0.579085133,1615.666719,
ENSG00000196357,-0.307091087,0.439857328,55.32087181,
ENSG00000095713,-0.307243196,NA,0.132319377,
ENSG00000100234,-0.307243196,NA,0.132319377,
ENSG00000156049,-0.307243196,NA,0.132319377,
ENSG00000158008,-0.307243196,NA,0.132319377,
ENSG00000171346,-0.307243196,NA,0.132319377,
ENSG00000179673,-0.307243196,NA,0.132319377,
ENSG00000203472,-0.307243196,NA,0.132319377,
ENSG00000218347,-0.307243196,NA,0.132319377,
ENSG00000219448,-0.307243196,NA,0.132319377,
ENSG00000226840,-0.307243196,NA,0.132319377,
ENSG00000229323,-0.307243196,NA,0.132319377,
ENSG00000229694,-0.307243196,NA,0.132319377,
ENSG00000230081,-0.307243196,NA,0.132319377,
ENSG00000231108,-0.307243196,NA,0.132319377,
ENSG00000247011,-0.307243196,NA,0.132319377,
ENSG00000252058,-0.307243196,NA,0.132319377,
ENSG00000253490,-0.307243196,NA,0.132319377,
ENSG00000253886,-0.307243196,NA,0.132319377,
ENSG00000255326,-0.307243196,NA,0.132319377,
ENSG00000255434,-0.307243196,NA,0.132319377,
ENSG00000260230,-0.307243196,NA,0.132319377,
ENSG00000266240,-0.307243196,NA,0.132319377,
ENSG00000267785,-0.307243196,NA,0.132319377,
ENSG00000089169,-0.307337051,NA,0.329867867,
ENSG00000060069,-0.3076489,0.443254265,868.2093283,
ENSG00000213260,-0.307690332,0.450339619,65.68861725,
ENSG00000121848,-0.307693336,0.288031323,1642.755031,
ENSG00000114757,-0.308926574,0.694739122,28.26311341,
ENSG00000110048,-0.308956038,0.516878318,3727.667362,
ENSG00000272767,-0.309087147,0.855632033,1.20592828,
ENSG00000165684,-0.309114141,0.48573339,554.6838451,
ENSG00000144455,-0.309284068,0.400471863,145.7803408,
ENSG00000103194,-0.309312641,0.500660566,2751.926298,
ENSG00000227257,-0.309702853,0.888028424,0.567645512,
ENSG00000142224,-0.309822965,0.872579144,1.163914751,
ENSG00000235489,-0.30988006,0.417160129,87.07889415,
ENSG00000166987,-0.310336068,0.410548635,1414.549317,
ENSG00000259416,-0.310962127,NA,0.328318395,
ENSG00000185920,-0.31097547,0.70735762,576.3561922,
ENSG00000085872,-0.311403312,0.480298578,1024.536977,
ENSG00000152904,-0.31143267,0.366313404,504.0159724,
ENSG00000142684,-0.311499468,0.812795284,5.107525235,
ENSG00000168724,-0.311628395,0.275003649,1330.845842,
ENSG00000184216,-0.311849478,0.542820309,6011.298562,
ENSG00000248790,-0.312046403,NA,0.372426397,
ENSG00000261693,-0.312377677,0.886878814,0.728465679,
ENSG00000263603,-0.312629973,0.886900033,0.523156798,
ENSG00000265638,-0.312737258,0.851601828,3.208031215,
ENSG00000236048,-0.312766758,NA,0.383450413,
ENSG00000226598,-0.312791121,0.879638371,0.850208969,
ENSG00000085832,-0.312860462,0.276213494,3987.853293,
ENSG00000232626,-0.312962893,0.886878814,0.514498756,
ENSG00000148481,-0.31324116,0.339190817,605.7282893,
ENSG00000137185,-0.313436907,0.332250894,270.072186,
ENSG00000227329,-0.313542836,0.759290721,8.288009291,
ENSG00000159247,-0.313556841,0.700232201,13.20461657,
ENSG00000176381,-0.313848706,NA,0.387702746,
ENSG00000252357,-0.314021688,NA,0.251329046,
ENSG00000090612,-0.314149603,0.297297495,472.7896193,
ENSG00000115211,-0.314967183,0.180328551,880.1103727,
ENSG00000253426,-0.315062637,0.80996923,6.111768545,
ENSG00000122008,-0.315443339,0.19114585,890.0600641,
ENSG00000228696,-0.315571009,0.431937703,321.7516971,
ENSG00000186234,-0.315781078,NA,0.417209725,
ENSG00000250492,-0.315785825,0.672584201,17.03599189,
ENSG00000202400,-0.316379641,0.842578668,2.77174956,
ENSG00000100568,-0.316446731,0.235850338,796.395993,
ENSG00000188869,-0.316549824,0.736238291,18.0375751,
ENSG00000197265,-0.317412903,0.422070647,907.376153,
ENSG00000107937,-0.317585201,0.366734027,2199.900629,
ENSG00000261314,-0.318067437,0.884797164,0.483367093,
ENSG00000239569,-0.318267776,0.597408249,48.24899921,
ENSG00000174456,-0.318420886,0.516245626,129.0066222,
ENSG00000158941,-0.318665722,0.301869915,1879.096739,
ENSG00000165630,-0.319069643,0.38254457,243.7060026,
ENSG00000132881,-0.319095015,0.405625208,77.25834077,
ENSG00000034152,-0.319424022,0.452697296,1666.904902,
ENSG00000245928,-0.319463841,0.876061005,1.708536606,
ENSG00000246095,-0.319502194,0.883406203,0.574817076,
ENSG00000109189,-0.319645997,0.222083052,552.7296729,
ENSG00000232894,-0.319960212,0.803181376,3.050549011,
ENSG00000237243,-0.320951814,NA,0.388371107,
ENSG00000021776,-0.321700906,0.416509553,2125.757344,
ENSG00000170340,-0.321797513,0.541474326,1276.134938,
ENSG00000106133,-0.322033829,0.6851181,183.4389227,
ENSG00000103274,-0.322074616,0.427359314,324.3884351,
ENSG00000231599,-0.32219265,0.864701393,1.235503645,
ENSG00000251892,-0.322281629,0.883503333,0.648261146,
ENSG00000072415,-0.322593073,0.465823975,739.0836669,
ENSG00000271034,-0.32261407,0.875502532,0.749661919,
ENSG00000161249,-0.322885371,0.838128512,1.658572199,
ENSG00000197971,-0.322976586,0.476052854,1333.202395,
ENSG00000213864,-0.323184541,0.778214262,7.771130123,
ENSG00000232953,-0.323227227,NA,0.404473714,
ENSG00000137876,-0.323700074,0.600099913,6683.877616,
ENSG00000182944,-0.323827042,0.192283505,10963.70484,
ENSG00000177981,-0.323864397,0.268852456,1254.164638,
ENSG00000114378,-0.323960966,0.814673651,4.79275937,
ENSG00000162722,-0.324198593,0.761688415,12.34608423,
ENSG00000243678,-0.324292355,0.674484422,163.5838876,
ENSG00000214954,-0.324478644,0.647699158,26.0426783,
ENSG00000255031,-0.324701832,0.661267459,49.4495842,
ENSG00000228007,-0.32477593,0.508588835,37.47347604,
ENSG00000199377,-0.325170422,0.849354035,1.91336589,
ENSG00000256525,-0.325186671,0.524789481,393.2347595,
ENSG00000028839,-0.325337938,0.322281493,689.4802905,
ENSG00000230010,-0.32537373,0.882131751,0.533283353,
ENSG00000230212,-0.325554084,0.873859823,0.789527608,
ENSG00000102572,-0.325705497,0.487688344,2897.699903,
ENSG00000226701,-0.325850054,0.834313828,1.850432621,
ENSG00000171951,-0.325980955,0.841814626,2.30039163,
ENSG00000155629,-0.325989935,0.47526859,1512.834639,
ENSG00000205336,-0.3261752,0.823392725,3.210976147,
ENSG00000065615,-0.326333452,0.473697346,1606.014146,
ENSG00000271924,-0.326408692,0.844450145,1.923707893,
ENSG00000198155,-0.326466541,0.675090197,24.48360157,
ENSG00000270672,-0.326697459,NA,0.309206783,
ENSG00000119688,-0.326698096,0.35279232,837.4461703,
ENSG00000099365,-0.326860619,0.588813899,35.35225872,
ENSG00000228649,-0.326880573,0.587497593,153.1949952,
