ID,log2FC,FDR
ENSG00000187833.7,0.255022171,0.008512226
ENSG00000237651.6,-0.998526585,5.48E-19
ENSG00000177994.15,-1.180136792,4.46E-11
ENSG00000178074.5,0.124954484,0.062926191
ENSG00000168887.10,0.165915895,0.000508174
ENSG00000187944.2,-0.686332956,7.19E-05
ENSG00000239605.8,-0.775786383,1.28E-05
ENSG00000177673.3,0.287056002,0.000160289
ENSG00000172478.17,2.165832824,1.65E-08
ENSG00000150873.11,1.066789228,1.92E-07
ENSG00000135974.9,-0.432145538,6.60E-21
ENSG00000162972.10,0.218686312,1.69E-06
ENSG00000115998.7,-0.094299046,0.025118764
ENSG00000221843.3,-0.138720672,0.316092971
ENSG00000241962.9,-0.386256015,0.000461742
ENSG00000273045.5,1.011840665,2.78E-22
ENSG00000111731.12,-0.099649618,0.23497125
ENSG00000225556.1,1.268144554,9.22E-19
ENSG00000183186.7,-1.090349677,1.78E-10
ENSG00000205502.3,-2.020392082,8.09E-30
ENSG00000198535.5,0.495850939,0.220174538
ENSG00000168014.16,0.226540914,0.002429848
ENSG00000172375.12,0.696081745,4.00E-23
ENSG00000157617.16,-1.457118804,3.41E-71
ENSG00000184208.10,-0.349487514,1.82E-08
ENSG00000205856.3,0.212607147,0.078672935
ENSG00000242259.8,-0.759189603,3.03E-51
ENSG00000100249.4,-0.960895776,4.40E-09
ENSG00000215012.8,0.165439246,0.026224671
ENSG00000128346.10,-0.642189643,1.02E-05
ENSG00000169314.14,-0.872007197,1.03E-08
ENSG00000154642.10,-0.675520254,9.12E-15
ENSG00000205929.9,-1.930559333,2.14E-30
ENSG00000159079.18,0.744386343,2.40E-32
ENSG00000160298.17,1.563944182,4.03E-44
ENSG00000222018.1,-0.309150496,0.267923588
ENSG00000196476.11,0.35111784,0.000287869
ENSG00000124237.5,1.278324907,2.66E-10
ENSG00000168746.7,-0.099226998,0.196728699
ENSG00000101220.17,0.209380829,0.030816014
ENSG00000101084.16,0.953985651,3.71E-38
ENSG00000215595.1,-0.587732447,1.78E-08
ENSG00000125531.6,0.503036896,0.00408807
ENSG00000088854.12,-1.292491447,7.81E-89
ENSG00000125975.13,0.083315,0.276825398
ENSG00000149609.5,1.780853706,3.40E-49
ENSG00000258713.2,0.24765839,0.231501759
ENSG00000166278.14,0.522685203,5.59E-05
ENSG00000182326.14,-1.036870273,2.27E-17
ENSG00000139178.10,-0.56313793,8.62E-16
ENSG00000159403.15,-1.049281736,1.35E-25
ENSG00000205863.9,-2.167967845,1.17E-41
ENSG00000184471.7,0.208388976,0.004077985
ENSG00000163145.12,-2.864166485,1.46E-67
ENSG00000133466.13,2.071016337,3.30E-57
ENSG00000223953.4,0.610565774,1.18E-06
ENSG00000172247.3,-0.984368287,9.62E-09
ENSG00000273294.1,-0.639775828,0.099202852
ENSG00000082196.20,0.649420633,0.000221703
ENSG00000145861.7,-1.055328416,2.20E-15
ENSG00000173918.14,-1.443405614,1.29E-44
ENSG00000186897.4,-0.555013633,0.040913583
ENSG00000165985.9,-0.622131802,0.002088485
ENSG00000144119.3,-2.760982744,1.18E-26
ENSG00000131094.3,0.548994608,0.010771224
ENSG00000159189.11,0.191706715,0.167745677
ENSG00000108561.8,0.41898433,7.65E-11
ENSG00000203685.9,-2.191575042,8.17E-26
ENSG00000162598.13,-0.716263954,0.000965591
ENSG00000162757.4,0.627444159,1.71E-17
ENSG00000198854.5,0.162953433,0.052416632
ENSG00000125462.16,-1.030735854,3.54E-08
ENSG00000143443.9,0.766314929,3.77E-19
ENSG00000203724.10,0.871590997,3.40E-13
ENSG00000162642.13,-0.254752488,7.37E-08
ENSG00000143612.18,0.748073809,3.12E-42
ENSG00000143793.12,1.112670895,8.48E-38
ENSG00000157181.14,0.418845641,1.27E-08
ENSG00000228594.3,1.72959858,1.42E-36
ENSG00000198520.10,0.446523513,0.000831064
ENSG00000239887.4,-0.400937371,0.013799238
ENSG00000142686.7,0.30296542,6.09E-09
ENSG00000253313.5,1.290036714,1.45E-23
ENSG00000116667.12,-0.463212406,0.000379627
ENSG00000188004.9,-0.643811782,1.14E-09
ENSG00000119280.16,-0.157908269,0.067502985
ENSG00000179902.12,1.354659305,4.79E-11
ENSG00000163263.6,0.695996403,3.25E-06
ENSG00000204006.8,-0.630906089,1.13E-11
ENSG00000198912.10,0.151774285,0.001034245
ENSG00000215910.7,0.685703023,0.007320877
ENSG00000131591.17,0.899490853,5.32E-22
ENSG00000157330.9,0.546705882,0.010273246
ENSG00000143633.12,0.784893899,2.09E-38
ENSG00000175262.14,1.212317751,1.05E-14
ENSG00000162384.13,-0.432216436,3.80E-25
ENSG00000197982.13,0.861314807,1.06E-22
ENSG00000162817.6,-1.618397254,5.46E-43
ENSG00000000460.16,1.241617841,1.18E-49
ENSG00000185860.13,-1.136639965,4.24E-07
ENSG00000163362.10,0.8905332,0.002021292
ENSG00000180999.10,0.927764668,1.91E-15
ENSG00000179397.17,-0.502463587,4.66E-06
ENSG00000173728.10,0.630039753,1.02E-05
ENSG00000171155.7,0.239827709,2.35E-05
ENSG00000106392.10,-0.542253079,1.90E-08
ENSG00000197223.11,0.12507008,0.024598844
ENSG00000262874.1,0.988451664,1.37E-11
ENSG00000235034.6,0.356065847,0.145674887
ENSG00000221916.3,0.502561604,3.10E-07
ENSG00000183397.5,0.408062023,0.006240136
ENSG00000174917.8,0.393064832,1.52E-06
ENSG00000188032.9,0.513030346,0.000119247
ENSG00000130813.17,0.143191513,0.139006699
ENSG00000006015.17,0.530676629,2.31E-06
ENSG00000132016.11,0.41606142,0.001085325
ENSG00000188493.14,0.355410448,4.07E-08
ENSG00000104979.8,0.682917048,1.32E-23
ENSG00000142444.6,0.604892648,4.52E-31
ENSG00000167747.13,1.169267138,3.39E-36
ENSG00000160392.13,0.432757347,7.07E-12
ENSG00000198723.10,1.762462724,9.59E-26
ENSG00000105072.8,-0.095171927,0.21389942
ENSG00000123144.10,0.313457465,3.96E-07
ENSG00000214212.8,0.596040846,3.33E-08
ENSG00000167644.11,1.48373873,1.54E-06
ENSG00000099625.12,1.316613213,5.93E-22
ENSG00000119559.15,0.589756192,7.46E-14
ENSG00000228300.13,0.924901652,3.23E-26
ENSG00000177025.3,-0.218642184,0.176976988
ENSG00000131943.17,-1.089768435,1.95E-72
ENSG00000141452.9,0.175639022,0.000238855
ENSG00000206043.6,-0.705689231,0.001347346
ENSG00000166845.13,0.147453425,0.270331134
ENSG00000231824.3,-1.235385067,3.40E-14
ENSG00000177576.10,0.448682983,2.88E-10
ENSG00000141428.16,0.227736012,0.000100658
ENSG00000275489.1,-0.230574602,0.245800444
ENSG00000187624.8,0.456274158,4.04E-05
ENSG00000273604.1,0.442546592,0.005670177
ENSG00000224877.3,0.425656787,3.01E-07
ENSG00000074356.16,-0.358999339,5.89E-13
ENSG00000278505.4,0.328477094,0.060493544
ENSG00000108666.9,0.180840285,0.016815437
ENSG00000184560.7,0.39245822,0.000114045
ENSG00000214226.8,-0.141237384,0.261882411
ENSG00000141371.12,-1.304333987,1.66E-16
ENSG00000178927.16,0.86882113,7.38E-39
ENSG00000196544.7,0.249195756,0.003077427
ENSG00000125319.14,0.666403895,5.77E-13
ENSG00000212719.10,-1.444118352,5.63E-51
ENSG00000270806.1,-0.426513956,0.019833854
ENSG00000258315.5,0.370572432,6.21E-09
ENSG00000181013.3,0.442388068,0.015404413
ENSG00000205710.3,-0.457592379,0.000955724
ENSG00000231256.7,-0.802467641,3.18E-09
ENSG00000180336.17,0.555599823,0.000190967
ENSG00000279257.1,0.238000472,0.004726022
ENSG00000205832.7,-1.320458647,4.23E-25
ENSG00000260456.6,0.136442441,0.224828005
ENSG00000196118.11,1.555019951,2.55E-30
ENSG00000167194.7,0.343896418,4.59E-06
ENSG00000174109.4,0.90381603,1.44E-33
ENSG00000215131.10,0.15118658,0.151964697
ENSG00000153446.15,-2.977572604,4.00E-43
ENSG00000155330.9,0.165915268,0.040768074
ENSG00000159761.14,-0.971100059,5.21E-22
ENSG00000166152.3,-0.114229724,0.100438338
ENSG00000154102.10,0.46458033,0.003518959
ENSG00000182831.11,0.110977835,0.164626212
ENSG00000166246.13,1.432707208,1.07E-21
ENSG00000125149.11,0.293053212,1.63E-07
ENSG00000162062.14,2.783739117,3.33E-85
ENSG00000140688.16,0.638990322,8.74E-26
ENSG00000185905.3,-0.775620981,1.32E-07
ENSG00000185716.11,-0.361731934,1.40E-09
ENSG00000166780.10,-0.593874842,0.000153075
ENSG00000130731.15,1.077567569,3.58E-34
ENSG00000261652.2,0.446367156,1.25E-07
ENSG00000188277.9,-0.373933337,0.000205129
ENSG00000205363.5,0.411028516,0.068357891
ENSG00000128891.15,-0.152967473,0.005056637
ENSG00000175779.1,0.379791514,0.00281708
ENSG00000188549.12,-1.147037537,1.48E-21
ENSG00000166920.10,1.96372448,3.71E-21
ENSG00000167014.10,-0.718567062,0.001125235
ENSG00000186073.11,-0.362567063,2.82E-06
ENSG00000169609.13,-0.31960075,8.44E-11
ENSG00000250021.7,0.395603843,1.37E-10
ENSG00000156206.13,-0.177845019,0.316516387
ENSG00000100802.14,-0.082816409,0.162002973
ENSG00000185347.17,1.323220457,2.90E-30
ENSG00000140104.13,0.72421574,1.04E-14
ENSG00000179008.8,-0.721298922,0.001914395
ENSG00000139971.15,-0.546974956,1.49E-06
ENSG00000179476.7,-0.863364615,4.15E-49
ENSG00000156411.9,0.353365482,7.57E-09
ENSG00000197734.8,-0.43427684,0.010338713
ENSG00000170468.7,0.628030558,2.73E-30
ENSG00000087302.8,0.15748251,0.000672423
ENSG00000133943.20,-0.713821996,2.87E-21
ENSG00000170270.4,0.557731019,2.20E-23
ENSG00000179933.5,0.328189915,1.28E-13
ENSG00000100557.9,0.260217487,0.047958365
ENSG00000133935.6,0.429467321,5.65E-14
ENSG00000280112.1,-0.169008227,0.005168803
ENSG00000257242.6,-1.544879687,1.07E-24
ENSG00000214215.3,0.443836479,0.04935289
ENSG00000204954.9,0.507730437,4.57E-15
ENSG00000214700.5,-0.539232469,0.00062913
ENSG00000174206.12,0.203235017,0.006907669
ENSG00000182993.3,0.323116419,0.005667315
ENSG00000111678.10,0.222164554,0.007507218
ENSG00000177627.9,-1.985971317,7.68E-36
ENSG00000165805.9,0.296415327,0.043701685
ENSG00000111412.5,0.353500052,2.04E-06
ENSG00000151131.9,0.2952522,6.23E-06
ENSG00000157895.11,-0.07187247,0.161643292
ENSG00000180116.15,-0.992568927,3.93E-06
ENSG00000047621.11,0.113354088,0.067790063
ENSG00000139637.13,0.155505959,0.025489318
ENSG00000278615.4,1.05363665,3.52E-45
ENSG00000187479.5,-1.01002675,1.48E-17
ENSG00000188070.9,-0.665754595,5.38E-26
ENSG00000234776.4,0.524068191,7.01E-05
ENSG00000205177.6,-0.515901101,0.003832863
ENSG00000185742.6,-2.631648652,5.74E-53
ENSG00000168005.8,0.955052382,1.38E-33
ENSG00000173715.15,0.811081632,4.20E-15
ENSG00000166352.15,-0.31034942,3.18E-07
ENSG00000149196.15,-0.108488181,0.078211004
ENSG00000180425.10,-0.254632868,0.00148919
ENSG00000282682.1,0.933230887,3.58E-06
ENSG00000137691.12,-1.020451484,4.91E-13
ENSG00000109944.10,-1.101096578,1.60E-20
ENSG00000150776.17,-0.205262586,5.23E-05
ENSG00000182919.14,-0.512143301,2.71E-15
ENSG00000150750.6,-2.301279298,4.99E-38
ENSG00000149300.9,0.27729946,0.030445424
ENSG00000149179.13,0.552486875,6.48E-17
ENSG00000174370.9,-0.167739948,0.156800784
ENSG00000211450.9,0.85311429,5.86E-32
ENSG00000171067.10,0.709617261,2.04E-31
ENSG00000110665.11,-0.550331856,0.001295921
ENSG00000137720.7,-0.342828058,1.02E-05
ENSG00000119965.12,0.108169161,0.03942301
ENSG00000177354.11,-0.734413539,0.001243602
ENSG00000179133.11,0.592176064,0.004540204
ENSG00000203942.4,-0.21163092,0.195129754
ENSG00000222047.8,-0.574706766,4.42E-06
ENSG00000107738.19,-1.752680757,6.62E-89
ENSG00000178645.12,0.176991105,0.006425165
ENSG00000171224.8,0.945923655,5.10E-23
ENSG00000166275.15,-0.437656046,2.47E-09
ENSG00000107815.7,0.379546774,9.39E-08
ENSG00000277288.3,-2.378908926,2.29E-52
ENSG00000173088.12,0.214697555,0.185147948
ENSG00000204161.13,-1.99304522,4.52E-87
ENSG00000204683.10,0.179524709,0.172478785
ENSG00000148655.14,-0.625177598,3.11E-10
ENSG00000183346.6,-0.926623061,1.74E-06
ENSG00000214688.4,-1.775591803,5.93E-21
ENSG00000136261.14,0.813881027,2.04E-28
ENSG00000082153.17,0.415348052,5.19E-10
ENSG00000005379.15,-0.42363814,0.004412197
ENSG00000112578.9,0.855594526,3.09E-29
ENSG00000112276.13,-1.574714057,2.62E-50
ENSG00000106245.9,0.561801719,4.17E-23
ENSG00000137656.11,-0.194386268,5.52E-05
ENSG00000154473.17,0.927230814,1.50E-40
ENSG00000156970.12,2.98487855,5.79E-76
ENSG00000169679.14,3.238459306,2.88E-75
ENSG00000166167.17,0.140441594,0.174035577
ENSG00000113303.11,-1.384892073,5.93E-14
ENSG00000168903.8,-0.749103748,0.000133477
ENSG00000204290.10,-0.669487834,0.000153496
ENSG00000111801.15,-0.458556278,8.65E-07
ENSG00000186470.13,-0.259751198,0.010678415
ENSG00000026950.16,-0.450854639,9.23E-08
ENSG00000124508.16,0.122693789,0.18581664
ENSG00000112763.15,-0.242770437,8.27E-06
ENSG00000124557.12,-1.759519036,2.06E-19
ENSG00000186265.9,-0.262103126,0.2995502
ENSG00000010671.15,0.284381589,0.013173491
ENSG00000137707.13,0.239770535,0.032176146
ENSG00000154640.14,-0.458759247,8.73E-05
ENSG00000159388.5,-0.897018116,5.99E-13
ENSG00000133639.4,-0.579058238,6.12E-17
ENSG00000134717.17,0.289436782,5.09E-10
ENSG00000145741.15,-0.149735198,0.029716488
ENSG00000169814.12,-0.546215758,4.49E-14
ENSG00000174808.11,-0.902171021,1.08E-10
ENSG00000183826.16,0.120567482,0.070965697
ENSG00000189195.9,-1.109604317,3.88E-18
ENSG00000011114.14,-0.543206747,1.78E-18
ENSG00000184887.13,-0.257837116,3.75E-06
ENSG00000132640.14,-0.320681461,1.88E-05
ENSG00000133243.8,0.097509481,0.210792786
ENSG00000222009.8,-0.379344947,7.32E-05
ENSG00000233436.7,-0.563483222,6.30E-05
ENSG00000138152.8,-0.217272403,0.318028188
ENSG00000151136.14,-1.553834369,1.35E-32
ENSG00000148925.10,0.184877301,0.000367453
ENSG00000095564.13,-0.680428178,2.23E-19
ENSG00000130303.12,0.879775285,2.50E-07
ENSG00000109743.10,-1.115989144,2.59E-42
ENSG00000119411.10,1.467079732,4.86E-25
ENSG00000162399.6,0.360887055,0.084902095
ENSG00000164061.4,-0.23057285,0.207170643
ENSG00000172270.18,0.643777651,3.68E-19
ENSG00000168000.14,0.986636198,1.22E-23
ENSG00000165288.10,0.263280457,0.003538389
ENSG00000185658.13,0.092969825,0.306669984
ENSG00000174672.15,1.478045427,1.00E-08
ENSG00000160469.16,1.069247886,1.66E-11
ENSG00000102239.4,-0.302372167,0.131174454
ENSG00000096070.19,0.153391487,0.061882698
ENSG00000156983.15,0.085523465,0.155768533
ENSG00000162819.11,0.586240193,9.16E-18
ENSG00000100916.13,-0.407314777,6.43E-14
ENSG00000174744.13,0.928781651,1.85E-32
ENSG00000254999.3,0.105777803,0.028392556
ENSG00000113460.12,0.570185118,2.25E-21
ENSG00000136492.8,1.982680609,2.42E-40
ENSG00000162670.10,-0.80902959,0.085615513
ENSG00000198797.6,-0.885679116,0.005485793
ENSG00000078725.12,-3.003218126,2.20E-41
ENSG00000182685.7,0.927467167,4.92E-12
ENSG00000184992.10,0.949906715,1.52E-27
ENSG00000164713.9,-0.138012731,0.038591578
ENSG00000185024.15,0.46853672,2.86E-12
ENSG00000028310.17,0.087611024,0.132655431
ENSG00000166164.15,-0.132941666,0.012111956
ENSG00000141867.17,0.302783809,1.83E-09
ENSG00000169925.16,0.254638457,0.000140457
ENSG00000204256.12,0.138990387,0.010692648
ENSG00000100425.18,-0.110681509,0.053702507
ENSG00000185515.14,0.454874299,3.31E-13
ENSG00000139618.14,1.416251553,2.12E-31
ENSG00000012048.19,0.82364785,2.34E-12
ENSG00000106009.15,0.686347378,1.13E-18
ENSG00000089234.15,-0.057075845,0.252041524
ENSG00000157764.12,-0.408318477,6.54E-10
ENSG00000171634.16,-0.127965688,0.219010318
ENSG00000162813.17,0.771368582,1.45E-33
ENSG00000184459.8,0.277362174,0.024996913
ENSG00000167104.11,0.779460447,2.50E-13
ENSG00000186191.7,0.250283292,0.271266785
ENSG00000078898.6,-1.386429021,6.36E-05
ENSG00000125999.10,1.542891733,0.000248781
ENSG00000131050.10,0.590511648,1.04E-07
ENSG00000198183.11,0.270503155,0.256882434
ENSG00000101425.12,-1.484962691,5.94E-11
ENSG00000172331.11,0.271391155,7.58E-07
ENSG00000136122.15,0.698590609,7.35E-18
ENSG00000261236.5,1.284311313,2.99E-28
ENSG00000152430.17,0.255315024,0.099593819
ENSG00000163170.11,0.602723702,1.01E-20
ENSG00000169627.7,1.552258783,1.49E-49
ENSG00000183336.7,1.743310353,1.28E-22
ENSG00000178096.8,0.813455589,8.09E-21
ENSG00000176720.4,-1.025209927,3.43E-26
ENSG00000038219.12,-0.549908202,1.44E-13
ENSG00000144857.14,-2.22094119,5.59E-79
ENSG00000163141.18,1.0717353,3.75E-06
ENSG00000104765.14,-0.788508957,3.19E-31
ENSG00000176171.11,-0.232296728,0.012163228
ENSG00000140299.11,-0.947373271,1.26E-80
ENSG00000113734.17,0.370624165,6.69E-13
ENSG00000173068.17,-0.703599028,9.39E-08
ENSG00000169594.12,-2.986190707,3.91E-51
ENSG00000165733.7,0.090814906,0.104875618
ENSG00000204217.12,-0.503045139,2.18E-13
ENSG00000138696.10,2.202744539,7.82E-07
ENSG00000107779.11,-0.671700154,3.29E-28
ENSG00000116985.10,0.676695365,1.51E-05
ENSG00000183682.7,2.890604312,7.66E-56
ENSG00000101144.12,-0.726675609,0.00095298
ENSG00000153162.8,-2.402342121,1.56E-90
ENSG00000112175.7,-4.128741699,1.05E-80
ENSG00000125378.15,-1.139950388,4.81E-13
ENSG00000138756.17,-0.364786242,7.51E-05
ENSG00000168487.17,0.461054525,4.04E-06
ENSG00000168283.13,0.417619911,1.13E-05
ENSG00000104081.13,0.807361451,5.35E-21
ENSG00000117475.13,0.343981536,1.66E-07
ENSG00000090013.9,0.371605248,0.000678141
ENSG00000106605.10,0.452276788,6.36E-06
ENSG00000104164.10,-0.282706319,7.98E-09
ENSG00000259040.4,-0.824521161,1.45E-18
ENSG00000188428.16,-0.196147323,8.49E-05
ENSG00000186222.4,0.546137909,3.74E-22
ENSG00000189114.6,0.766964978,2.58E-46
ENSG00000196072.11,0.317356864,7.66E-12
ENSG00000135441.7,0.266990873,0.00019402
ENSG00000095585.16,0.926095521,2.33E-18
ENSG00000108578.14,0.318758032,0.001678205
ENSG00000197299.10,1.750767487,1.37E-42
ENSG00000259571.1,-0.213622895,0.080706043
ENSG00000166619.12,-0.659118696,4.32E-41
ENSG00000270181.1,-2.180102219,1.18E-13
ENSG00000134897.13,-0.673774215,2.08E-15
ENSG00000163098.4,-0.067681306,0.237689996
ENSG00000101197.12,0.883139155,7.15E-06
ENSG00000115760.13,-0.174803866,0.03714402
ENSG00000089685.14,3.844700771,2.85E-72
ENSG00000023445.13,-0.387527014,0.013384745
ENSG00000110330.8,-0.288483781,6.72E-07
ENSG00000147439.11,-0.264138489,0.000224068
ENSG00000110934.10,0.187163327,0.193494575
ENSG00000136717.14,-1.451776796,3.63E-46
ENSG00000100290.2,1.967925703,7.93E-31
ENSG00000015475.18,0.236868774,0.000428315
ENSG00000185963.13,-0.279497499,2.19E-08
ENSG00000151746.13,-0.240924377,0.020423717
ENSG00000122870.11,-1.311111499,6.55E-29
ENSG00000145692.14,-1.299103896,2.45E-13
ENSG00000237452.2,0.713834478,9.96E-13
ENSG00000123095.5,-1.563803809,3.65E-46
ENSG00000134107.4,0.381134456,0.001575008
ENSG00000180828.2,-1.001830488,4.73E-13
ENSG00000198908.11,-0.408121628,8.98E-07
ENSG00000180535.3,1.061092499,2.93E-07
ENSG00000182492.15,2.292570276,8.07E-55
ENSG00000242252.1,0.225197824,0.271159889
ENSG00000170819.4,1.20112439,1.47E-08
ENSG00000103429.10,0.231827547,3.30E-09
ENSG00000184515.10,-0.809039614,4.95E-08
ENSG00000102409.9,-0.355338717,0.000460173
ENSG00000133134.11,-0.42889809,0.024584769
ENSG00000133169.5,-0.986221732,0.009740099
ENSG00000177951.17,0.11930277,0.043040524
ENSG00000039987.6,0.200303518,0.238240123
ENSG00000167995.15,-0.631505383,1.91E-19
ENSG00000165626.16,-1.728547544,2.17E-31
ENSG00000151917.17,0.513857044,0.000129057
ENSG00000162373.12,-1.326104775,2.33E-32
ENSG00000188848.15,-0.994858102,4.66E-06
ENSG00000178409.13,0.682749799,6.45E-11
ENSG00000177324.13,-0.639697827,3.39E-06
ENSG00000183092.15,-1.388477713,1.07E-22
ENSG00000196289.7,0.483165318,1.49E-05
ENSG00000166546.13,-0.284687731,0.045848054
ENSG00000145734.18,-0.461365846,1.14E-07
ENSG00000176697.18,-1.672763583,8.02E-21
ENSG00000168398.6,-0.684898209,3.24E-11
ENSG00000100739.10,-0.32002774,0.045834009
ENSG00000164039.14,-0.921646972,1.28E-37
ENSG00000161267.11,0.711382075,3.43E-12
ENSG00000074582.12,0.203842389,0.000121262
ENSG00000186716.19,-0.130721875,0.037519228
ENSG00000183337.16,0.407672384,7.40E-06
ENSG00000197580.11,-1.02953889,4.59E-19
ENSG00000135697.9,-0.535347044,0.004566146
ENSG00000029363.15,-0.163743719,0.005884551
ENSG00000186174.12,-0.187566139,0.039003012
ENSG00000116128.9,1.118329199,6.07E-38
ENSG00000099385.11,0.512977875,6.85E-11
ENSG00000161940.10,-0.766547218,3.10E-21
ENSG00000113916.17,-1.280124168,1.63E-62
ENSG00000069399.12,1.050101384,2.15E-30
ENSG00000258643.5,-1.222311828,1.07E-08
ENSG00000129473.9,-0.918240535,4.09E-59
ENSG00000188761.11,0.240443553,0.112850485
ENSG00000099968.17,-0.320310888,3.74E-11
ENSG00000126453.9,1.138740715,1.48E-31
ENSG00000153094.21,0.27936649,0.000331134
ENSG00000137875.4,-1.230818941,7.34E-13
ENSG00000171552.12,0.467208783,1.89E-15
ENSG00000140379.7,0.817834412,4.58E-06
ENSG00000171791.11,-0.824065043,2.14E-08
ENSG00000127152.17,-0.329737629,0.12228576
ENSG00000119866.20,-1.608716592,6.04E-12
ENSG00000103507.13,0.551705711,2.59E-19
ENSG00000083123.14,-0.649357454,2.14E-21
ENSG00000248098.10,0.211743166,0.006605317
ENSG00000114200.9,-2.645767186,4.49E-52
ENSG00000186666.5,0.361759622,2.73E-09
ENSG00000107949.16,0.487789453,7.50E-19
ENSG00000105552.14,0.735339446,1.38E-15
ENSG00000060982.14,0.384891484,0.006559962
ENSG00000124243.17,1.88897908,2.54E-35
ENSG00000141376.20,-0.199048401,0.008196364
ENSG00000116752.5,0.079905294,0.169671797
ENSG00000064787.12,1.415395398,1.16E-05
ENSG00000137936.16,-0.312606536,0.004587981
ENSG00000050820.16,0.379263783,1.12E-06
ENSG00000185825.15,0.262408397,2.64E-05
ENSG00000075790.10,-0.26023113,5.39E-06
ENSG00000132692.18,-1.703490431,3.49E-18
ENSG00000187244.10,0.374445877,0.018910867
ENSG00000114439.18,-0.502491338,2.09E-11
ENSG00000122507.20,-0.392389088,5.74E-12
ENSG00000138686.9,-0.543070894,4.24E-23
ENSG00000163093.11,-0.09977044,0.294764742
ENSG00000125124.11,-0.743400379,1.39E-38
ENSG00000181004.9,-0.654207778,8.25E-22
ENSG00000179941.6,-0.706348085,4.31E-26
ENSG00000174483.19,-0.148871671,0.113031295
ENSG00000129151.8,-3.720906933,3.09E-58
ENSG00000214413.7,-0.456404711,9.68E-14
ENSG00000105327.15,1.402665564,1.41E-27
ENSG00000123636.17,-0.754475576,1.16E-23
ENSG00000009954.10,0.280767691,6.40E-07
ENSG00000198604.10,0.47052661,8.67E-12
ENSG00000087088.19,1.131272386,1.37E-47
ENSG00000168062.9,0.257442332,0.230550583
ENSG00000156127.6,1.359733427,2.94E-18
ENSG00000176788.8,1.070997782,1.45E-18
ENSG00000043039.6,-0.383670461,0.151439078
ENSG00000131668.13,0.562194463,0.062103055
ENSG00000143032.7,0.323962139,0.002248624
ENSG00000125492.9,0.264128918,0.003525324
ENSG00000138376.10,1.107896761,2.48E-33
ENSG00000163930.9,0.099510999,0.057163852
ENSG00000172530.19,0.383422383,9.69E-12
ENSG00000153064.11,-1.867499386,1.56E-28
ENSG00000175334.7,0.78516403,1.32E-29
ENSG00000095739.10,0.689062147,0.001554247
